scenario,sim,metric,value
"Mass TxV 90/0, 35%",0,dalys,1114737.571246161
"Mass TxV 90/0, 35%",0,excisions,0.0
"Mass TxV 90/0, 35%",0,leeps,21445.761599999998
"Mass TxV 90/0, 35%",0,screens,5937795.243
"Mass TxV 90/0, 35%",0,txvs,3131081.1936
"Mass TxV 90/0, 35%",0,vaccinations,13556402.0514
"Mass TxV 90/0, 35%",0,yld,75870.38398204991
"Mass TxV 90/0, 35%",0,yll,1038867.1872641109
"Mass TxV 90/0, 35%",1,ablations,1091946.6948
"Mass TxV 90/0, 35%",1,asr_cancer_incidence,881.737795817174
"Mass TxV 90/0, 35%",1,cancer_deaths,90456.42637447629
"Mass TxV 90/0, 35%",1,cancer_incidence,824.4486615657806
"Mass TxV 90/0, 35%",1,cancer_incidence_no_hiv,781.9012988805771
"Mass TxV 90/0, 35%",1,cancer_incidence_with_hiv,4510.8599417209625
"Mass TxV 90/0, 35%",1,cancer_treatments,122717.4136
"Mass TxV 90/0, 35%",1,cancers,98608.79346145068
"Mass TxV 90/0, 35%",1,cancers_no_hiv,92824.40091743068
"Mass TxV 90/0, 35%",1,cancers_with_hiv,5045.710951533554
"Mass TxV 90/0, 35%",1,dalys,1972716.832525975
"Mass TxV 90/0, 35%",1,excisions,0.0
"Mass TxV 90/0, 35%",1,leeps,54805.8352
"Mass TxV 90/0, 35%",1,screens,7961441.1362
"Mass TxV 90/0, 35%",1,txvs,3350304.5344
"Mass TxV 90/0, 35%",1,vaccinations,13543594.166
"Mass TxV 90/0, 35%",1,yld,127592.06391669279
"Mass TxV 90/0, 35%",1,yll,1845124.7686092823
"Mass TxV 90/0, 35%",2,ablations,1057395.19
"Mass TxV 90/0, 35%",2,asr_cancer_incidence,805.714315354124
"Mass TxV 90/0, 35%",2,cancer_deaths,85080.09212610892
"Mass TxV 90/0, 35%",2,cancer_incidence,763.5603624582291
"Mass TxV 90/0, 35%",2,cancer_incidence_no_hiv,724.5760346651077
"Mass TxV 90/0, 35%",2,cancer_incidence_with_hiv,4413.9349637031555
"Mass TxV 90/0, 35%",2,cancer_treatments,116164.542
"Mass TxV 90/0, 35%",2,cancers,92192.93551320888
"Mass TxV 90/0, 35%",2,cancers_no_hiv,86920.85964312789
"Mass TxV 90/0, 35%",2,cancers_with_hiv,4703.17448419661
"Mass TxV 90/0, 35%",2,dalys,1902841.4091709696
"Mass TxV 90/0, 35%",2,excisions,0.0
"Mass TxV 90/0, 35%",2,leeps,51231.5416
"Mass TxV 90/0, 35%",2,screens,7772301.4332
"Mass TxV 90/0, 35%",2,txvs,3045298.1472
"Mass TxV 90/0, 35%",2,vaccinations,13533467.0008
"Mass TxV 90/0, 35%",2,yld,119014.43507970174
"Mass TxV 90/0, 35%",2,yll,1783826.974091268
"Mass TxV 90/0, 35%",3,ablations,1294787.8566
"Mass TxV 90/0, 35%",3,asr_cancer_incidence,1053.748979028408
"Mass TxV 90/0, 35%",3,cancer_deaths,106594.35938246247
"Mass TxV 90/0, 35%",3,cancer_incidence,997.8350032567978
"Mass TxV 90/0, 35%",3,cancer_incidence_no_hiv,955.8764088153839
"Mass TxV 90/0, 35%",3,cancer_incidence_with_hiv,4864.386152982712
"Mass TxV 90/0, 35%",3,cancer_treatments,143269.6018
"Mass TxV 90/0, 35%",3,cancers,120537.0810144217
"Mass TxV 90/0, 35%",3,cancers_no_hiv,114326.75381211824
"Mass TxV 90/0, 35%",3,cancers_with_hiv,5269.104274902992
"Mass TxV 90/0, 35%",3,dalys,2393022.8527838807
"Mass TxV 90/0, 35%",3,excisions,0.0
"Mass TxV 90/0, 35%",3,leeps,56890.8398
"Mass TxV 90/0, 35%",3,screens,8720978.5262
"Mass TxV 90/0, 35%",3,txvs,3530210.6456
"Mass TxV 90/0, 35%",3,vaccinations,13578443.5286
"Mass TxV 90/0, 35%",3,yld,159284.1829613148
"Mass TxV 90/0, 35%",3,yll,2233738.6698225657
"Mass TxV 90/0, 35%",4,ablations,741368.0642
"Mass TxV 90/0, 35%",4,asr_cancer_incidence,879.1812737043391
"Mass TxV 90/0, 35%",4,cancer_deaths,86527.68383291447
"Mass TxV 90/0, 35%",4,cancer_incidence,787.9331389069557
"Mass TxV 90/0, 35%",4,cancer_incidence_no_hiv,751.9451203942299
"Mass TxV 90/0, 35%",4,cancer_incidence_with_hiv,4274.058531284332
"Mass TxV 90/0, 35%",4,cancer_treatments,91740.20240000001
"Mass TxV 90/0, 35%",4,cancers,89976.87665262038
"Mass TxV 90/0, 35%",4,cancers_no_hiv,84683.94769224443
"Mass TxV 90/0, 35%",4,cancers_with_hiv,4423.188160119203
"Mass TxV 90/0, 35%",4,dalys,1577955.8856487675
"Mass TxV 90/0, 35%",4,excisions,0.0
"Mass TxV 90/0, 35%",4,leeps,33062.2158
"Mass TxV 90/0, 35%",4,screens,6873068.735
"Mass TxV 90/0, 35%",4,txvs,3498339.861
"Mass TxV 90/0, 35%",4,vaccinations,13547168.4596
"Mass TxV 90/0, 35%",4,yld,110796.89363832732
"Mass TxV 90/0, 35%",4,yll,1467158.9920104402
"Mass TxV 90/0, 35%",5,ablations,1808294.7038
"Mass TxV 90/0, 35%",5,asr_cancer_incidence,1190.458965655921
"Mass TxV 90/0, 35%",5,cancer_deaths,128013.3124950274
"Mass TxV 90/0, 35%",5,cancer_incidence,1161.7591202259064
"Mass TxV 90/0, 35%",5,cancer_incidence_no_hiv,1119.1077075004578
"Mass TxV 90/0, 35%",5,cancer_incidence_with_hiv,5276.728200435638
"Mass TxV 90/0, 35%",5,cancer_treatments,182884.6892
"Mass TxV 90/0, 35%",5,cancers,144589.09566031
"Mass TxV 90/0, 35%",5,cancers_no_hiv,138039.21391351265
"Mass TxV 90/0, 35%",5,cancers_with_hiv,5486.540451282436
"Mass TxV 90/0, 35%",5,dalys,3113281.311045543
"Mass TxV 90/0, 35%",5,excisions,0.0
"Mass TxV 90/0, 35%",5,leeps,91442.3446
"Mass TxV 90/0, 35%",5,screens,10262392.6412
"Mass TxV 90/0, 35%",5,txvs,3819132.7116
"Mass TxV 90/0, 35%",5,vaccinations,13586485.689199999
"Mass TxV 90/0, 35%",5,yld,191519.88928200948
"Mass TxV 90/0, 35%",5,yll,2921761.4217635337
"Mass TxV 90/0, 35%",6,ablations,717539.4402
"Mass TxV 90/0, 35%",6,asr_cancer_incidence,750.332693083164
"Mass TxV 90/0, 35%",6,cancer_deaths,73755.54081164775
"Mass TxV 90/0, 35%",6,cancer_incidence,677.896077632904
"Mass TxV 90/0, 35%",6,cancer_incidence_no_hiv,646.2033523917198
"Mass TxV 90/0, 35%",6,cancer_incidence_with_hiv,3599.999416589737
"Mass TxV 90/0, 35%",6,cancer_treatments,92038.0602
"Mass TxV 90/0, 35%",6,cancers,77627.69175948299
"Mass TxV 90/0, 35%",6,cancers_no_hiv,73103.23693564541
"Mass TxV 90/0, 35%",6,cancers_with_hiv,3916.829932519721
"Mass TxV 90/0, 35%",6,dalys,1479248.7483869274
"Mass TxV 90/0, 35%",6,excisions,0.0
"Mass TxV 90/0, 35%",6,leeps,31572.9268
"Mass TxV 90/0, 35%",6,screens,6796519.2804
"Mass TxV 90/0, 35%",6,txvs,3246947.8778
"Mass TxV 90/0, 35%",6,vaccinations,13545977.0284
"Mass TxV 90/0, 35%",6,yld,97190.60036776504
"Mass TxV 90/0, 35%",6,yll,1382058.1480191625
"Mass TxV 90/0, 35%",7,ablations,944209.226
"Mass TxV 90/0, 35%",7,asr_cancer_incidence,796.7306851500895
"Mass TxV 90/0, 35%",7,cancer_deaths,80832.64210240934
"Mass TxV 90/0, 35%",7,cancer_incidence,747.046481013298
"Mass TxV 90/0, 35%",7,cancer_incidence_no_hiv,709.9308522343636
"Mass TxV 90/0, 35%",7,cancer_incidence_with_hiv,4508.137058019638
"Mass TxV 90/0, 35%",7,cancer_treatments,106633.0924
"Mass TxV 90/0, 35%",7,cancers,89113.08789127885
"Mass TxV 90/0, 35%",7,cancers_no_hiv,84016.74643044834
"Mass TxV 90/0, 35%",7,cancers_with_hiv,4506.588334487817
"Mass TxV 90/0, 35%",7,dalys,1754421.2365308083
"Mass TxV 90/0, 35%",7,excisions,0.0
"Mass TxV 90/0, 35%",7,leeps,46763.6746
"Mass TxV 90/0, 35%",7,screens,7469082.1928
"Mass TxV 90/0, 35%",7,txvs,3081338.941
"Mass TxV 90/0, 35%",7,vaccinations,13536147.721
"Mass TxV 90/0, 35%",7,yld,115791.82259649251
"Mass TxV 90/0, 35%",7,yll,1638629.4139343156
"Mass TxV 90/0, 35%",8,ablations,1094329.5572
"Mass TxV 90/0, 35%",8,asr_cancer_incidence,827.312198344313
"Mass TxV 90/0, 35%",8,cancer_deaths,84800.10773052808
"Mass TxV 90/0, 35%",8,cancer_incidence,774.7314181923866
"Mass TxV 90/0, 35%",8,cancer_incidence_no_hiv,741.2138656973839
"Mass TxV 90/0, 35%",8,cancer_incidence_with_hiv,3997.7569415569305
"Mass TxV 90/0, 35%",8,cancer_treatments,141184.5972
"Mass TxV 90/0, 35%",8,cancers,92642.70316792
"Mass TxV 90/0, 35%",8,cancers_no_hiv,87745.92645359504
"Mass TxV 90/0, 35%",8,cancers_with_hiv,4241.494904515954
"Mass TxV 90/0, 35%",8,dalys,1994460.7656441445
"Mass TxV 90/0, 35%",8,excisions,0.0
"Mass TxV 90/0, 35%",8,leeps,51827.2572
"Mass TxV 90/0, 35%",8,screens,7956675.4114
"Mass TxV 90/0, 35%",8,txvs,3196609.9096
"Mass TxV 90/0, 35%",8,vaccinations,13553423.4734
"Mass TxV 90/0, 35%",8,yld,121273.80594934957
"Mass TxV 90/0, 35%",8,yll,1873186.9596947948
"Mass TxV 90/0, 35%",9,ablations,576652.7008
"Mass TxV 90/0, 35%",9,asr_cancer_incidence,766.9564438675895
"Mass TxV 90/0, 35%",9,cancer_deaths,74714.6432091328
"Mass TxV 90/0, 35%",9,cancer_incidence,679.608040034771
"Mass TxV 90/0, 35%",9,cancer_incidence_no_hiv,642.3233273327351
"Mass TxV 90/0, 35%",9,cancer_incidence_with_hiv,4253.875091552734
"Mass TxV 90/0, 35%",9,cancer_treatments,79825.8904
"Mass TxV 90/0, 35%",9,cancers,75539.70926728655
"Mass TxV 90/0, 35%",9,cancers_no_hiv,70550.59570273654
"Mass TxV 90/0, 35%",9,cancers_with_hiv,4378.509463932483
"Mass TxV 90/0, 35%",9,dalys,1292084.3968524246
"Mass TxV 90/0, 35%",9,excisions,0.0
"Mass TxV 90/0, 35%",9,leeps,30083.6378
"Mass TxV 90/0, 35%",9,screens,6323223.2362
"Mass TxV 90/0, 35%",9,txvs,3396472.4934
"Mass TxV 90/0, 35%",9,vaccinations,13527807.7026
"Mass TxV 90/0, 35%",9,yld,90711.25705432052
"Mass TxV 90/0, 35%",9,yll,1201373.139798104
"Mass TxV 90/0, 70%",0,ablations,397342.3052
"Mass TxV 90/0, 70%",0,asr_cancer_incidence,600.3465245458124
"Mass TxV 90/0, 70%",0,cancer_deaths,57468.677978249514
"Mass TxV 90/0, 70%",0,cancer_incidence,519.4369013905525
"Mass TxV 90/0, 70%",0,cancer_incidence_no_hiv,492.6533785611391
"Mass TxV 90/0, 70%",0,cancer_incidence_with_hiv,3188.196736574173
"Mass TxV 90/0, 70%",0,cancer_treatments,68507.294
"Mass TxV 90/0, 70%",0,cancers,56384.476494839924
"Mass TxV 90/0, 70%",0,cancers_no_hiv,52771.46434047188
"Mass TxV 90/0, 70%",0,cancers_with_hiv,3172.1854658079237
"Mass TxV 90/0, 70%",0,dalys,975666.9265027506
"Mass TxV 90/0, 70%",0,excisions,0.0
"Mass TxV 90/0, 70%",0,leeps,14595.0322
"Mass TxV 90/0, 70%",0,screens,5762356.9988
"Mass TxV 90/0, 70%",0,txvs,6238333.7632
"Mass TxV 90/0, 70%",0,vaccinations,13551636.3266
"Mass TxV 90/0, 70%",0,yld,65979.98789230028
"Mass TxV 90/0, 70%",0,yll,909686.9386104502
"Mass TxV 90/0, 70%",1,ablations,935869.2076
"Mass TxV 90/0, 70%",1,asr_cancer_incidence,819.5593912084403
"Mass TxV 90/0, 70%",1,cancer_deaths,83099.33932831076
"Mass TxV 90/0, 70%",1,cancer_incidence,755.8171344995499
"Mass TxV 90/0, 70%",1,cancer_incidence_no_hiv,712.5882608890533
"Mass TxV 90/0, 70%",1,cancer_incidence_with_hiv,4504.106421947479
"Mass TxV 90/0, 70%",1,cancer_treatments,115270.9686
"Mass TxV 90/0, 70%",1,cancers,89449.6668665381
"Mass TxV 90/0, 70%",1,cancers_no_hiv,83698.03833802686
"Mass TxV 90/0, 70%",1,cancers_with_hiv,5096.346779730576
"Mass TxV 90/0, 70%",1,dalys,1788112.8476653954
"Mass TxV 90/0, 70%",1,excisions,0.0
"Mass TxV 90/0, 70%",1,leeps,46763.6746
"Mass TxV 90/0, 70%",1,screens,7635584.703
"Mass TxV 90/0, 70%",1,txvs,6651164.674
"Mass TxV 90/0, 70%",1,vaccinations,13561465.634
"Mass TxV 90/0, 70%",1,yld,115078.56464240878
"Mass TxV 90/0, 70%",1,yll,1673034.2830229865
"Mass TxV 90/0, 70%",2,ablations,547760.4942
"Mass TxV 90/0, 70%",2,asr_cancer_incidence,621.3305827576658
"Mass TxV 90/0, 70%",2,cancer_deaths,61060.84299480815
"Mass TxV 90/0, 70%",2,cancer_incidence,548.4905981421471
"Mass TxV 90/0, 70%",2,cancer_incidence_no_hiv,512.5318665802479
"Mass TxV 90/0, 70%",2,cancer_incidence_with_hiv,3779.4743237495422
"Mass TxV 90/0, 70%",2,cancer_treatments,80421.606
"Mass TxV 90/0, 70%",2,cancers,61197.85808572632
"Mass TxV 90/0, 70%",2,cancers_no_hiv,56631.701138021206
"Mass TxV 90/0, 70%",2,cancers_with_hiv,4107.458904724336
"Mass TxV 90/0, 70%",2,dalys,1161402.1081945274
"Mass TxV 90/0, 70%",2,excisions,0.0
"Mass TxV 90/0, 70%",2,leeps,24424.3396
"Mass TxV 90/0, 70%",2,screens,6224930.1622
"Mass TxV 90/0, 70%",2,txvs,6058725.5098
"Mass TxV 90/0, 70%",2,vaccinations,13552827.7578
"Mass TxV 90/0, 70%",2,yld,74205.50869198829
"Mass TxV 90/0, 70%",2,yll,1087196.5995025393
"Mass TxV 90/0, 70%",3,ablations,1041310.8687999999
"Mass TxV 90/0, 70%",3,asr_cancer_incidence,928.1477669363509
"Mass TxV 90/0, 70%",3,cancer_deaths,91168.3065288595
"Mass TxV 90/0, 70%",3,cancer_incidence,854.4615525007248
"Mass TxV 90/0, 70%",3,cancer_incidence_no_hiv,815.6276030540466
"Mass TxV 90/0, 70%",3,cancer_incidence_with_hiv,4230.587235927582
"Mass TxV 90/0, 70%",3,cancer_treatments,114973.1108
"Mass TxV 90/0, 70%",3,cancers,100288.71029686317
"Mass TxV 90/0, 70%",3,cancers_no_hiv,94834.94128935205
"Mass TxV 90/0, 70%",3,cancers_with_hiv,4661.474390354663
"Mass TxV 90/0, 70%",3,dalys,1929318.7758968929
"Mass TxV 90/0, 70%",3,excisions,0.0
"Mass TxV 90/0, 70%",3,leeps,45870.1012
"Mass TxV 90/0, 70%",3,screens,7865530.9246
"Mass TxV 90/0, 70%",3,txvs,7129524.3008
"Mass TxV 90/0, 70%",3,vaccinations,13578443.5286
"Mass TxV 90/0, 70%",3,yld,129557.37700256162
"Mass TxV 90/0, 70%",3,yll,1799761.3988943312
"Mass TxV 90/0, 70%",4,ablations,596907.0312
"Mass TxV 90/0, 70%",4,asr_cancer_incidence,797.4886640619856
"Mass TxV 90/0, 70%",4,cancer_deaths,76552.42660961613
"Mass TxV 90/0, 70%",4,cancer_incidence,695.5742176175117
"Mass TxV 90/0, 70%",4,cancer_incidence_no_hiv,661.5359891057014
"Mass TxV 90/0, 70%",4,cancer_incidence_with_hiv,3979.0236897468567
"Mass TxV 90/0, 70%",4,cancer_treatments,86974.4776
"Mass TxV 90/0, 70%",4,cancers,77606.8431497802
"Mass TxV 90/0, 70%",4,cancers_no_hiv,72754.74287858538
"Mass TxV 90/0, 70%",4,cancers_with_hiv,4044.9087481495185
"Mass TxV 90/0, 70%",4,dalys,1364618.446149818
"Mass TxV 90/0, 70%",4,excisions,0.0
"Mass TxV 90/0, 70%",4,leeps,29487.9222
"Mass TxV 90/0, 70%",4,screens,6513554.3704
"Mass TxV 90/0, 70%",4,txvs,6980595.4008
"Mass TxV 90/0, 70%",4,vaccinations,13569507.7946
"Mass TxV 90/0, 70%",4,yld,93603.11417543657
"Mass TxV 90/0, 70%",4,yll,1271015.3319743813
"Mass TxV 90/0, 70%",5,ablations,1625410.0145999999
"Mass TxV 90/0, 70%",5,asr_cancer_incidence,1095.663125636854
"Mass TxV 90/0, 70%",5,cancer_deaths,116277.7158379065
"Mass TxV 90/0, 70%",5,cancer_incidence,1055.1752038002014
"Mass TxV 90/0, 70%",5,cancer_incidence_no_hiv,1013.3652231693268
"Mass TxV 90/0, 70%",5,cancer_incidence_with_hiv,5066.226192235947
"Mass TxV 90/0, 70%",5,cancer_treatments,170076.8038
"Mass TxV 90/0, 70%",5,cancers,129636.63563289886
"Mass TxV 90/0, 70%",5,cancers_no_hiv,123459.07497989126
"Mass TxV 90/0, 70%",5,cancers_with_hiv,5278.04001647051
"Mass TxV 90/0, 70%",5,dalys,2822600.5840735235
"Mass TxV 90/0, 70%",5,excisions,0.0
"Mass TxV 90/0, 70%",5,leeps,73868.7344
"Mass TxV 90/0, 70%",5,screens,9785224.4456
"Mass TxV 90/0, 70%",5,txvs,7655839.0334
"Mass TxV 90/0, 70%",5,vaccinations,13540615.588
"Mass TxV 90/0, 70%",5,yld,170366.8364599676
"Mass TxV 90/0, 70%",5,yll,2652233.7476135558
"Mass TxV 90/0, 70%",6,ablations,448573.8468
"Mass TxV 90/0, 70%",6,asr_cancer_incidence,650.1807641365237
"Mass TxV 90/0, 70%",6,cancer_deaths,61856.1228197985
"Mass TxV 90/0, 70%",6,cancer_incidence,564.9344980120659
"Mass TxV 90/0, 70%",6,cancer_incidence_no_hiv,534.2186378538609
"Mass TxV 90/0, 70%",6,cancer_incidence_with_hiv,3371.6267268657684
"Mass TxV 90/0, 70%",6,cancer_treatments,71485.872
"Mass TxV 90/0, 70%",6,cancers,61734.00115615192
"Mass TxV 90/0, 70%",6,cancers_no_hiv,57468.68176977586
"Mass TxV 90/0, 70%",6,cancers_with_hiv,3699.3937350577476
"Mass TxV 90/0, 70%",6,dalys,1075407.8910924043
"Mass TxV 90/0, 70%",6,excisions,0.0
"Mass TxV 90/0, 70%",6,leeps,19956.4726
"Mass TxV 90/0, 70%",6,screens,5985452.491
"Mass TxV 90/0, 70%",6,txvs,6478407.15
"Mass TxV 90/0, 70%",6,vaccinations,13502787.6474
"Mass TxV 90/0, 70%",6,yld,73200.70241292374
"Mass TxV 90/0, 70%",6,yll,1002207.1886794805
"Mass TxV 90/0, 70%",7,ablations,963569.983
"Mass TxV 90/0, 70%",7,asr_cancer_incidence,753.934264267272
"Mass TxV 90/0, 70%",7,cancer_deaths,75039.30733172505
"Mass TxV 90/0, 70%",7,cancer_incidence,701.8801224827766
"Mass TxV 90/0, 70%",7,cancer_incidence_no_hiv,667.8951804041862
"Mass TxV 90/0, 70%",7,cancer_incidence_with_hiv,4038.982397556305
"Mass TxV 90/0, 70%",7,cancer_treatments,100675.9364
"Mass TxV 90/0, 70%",7,cancers,83775.47574191837
"Mass TxV 90/0, 70%",7,cancers_no_hiv,79087.20004106524
"Mass TxV 90/0, 70%",7,cancers_with_hiv,4053.844500258301
"Mass TxV 90/0, 70%",7,dalys,1719860.9570191205
"Mass TxV 90/0, 70%",7,excisions,0.0
"Mass TxV 90/0, 70%",7,leeps,39912.9452
"Mass TxV 90/0, 70%",7,screens,7559928.8218
"Mass TxV 90/0, 70%",7,txvs,6189782.9418
"Mass TxV 90/0, 70%",7,vaccinations,13542700.5926
"Mass TxV 90/0, 70%",7,yld,109694.37327694494
"Mass TxV 90/0, 70%",7,yll,1610166.5837421755
"Mass TxV 90/0, 70%",8,ablations,898041.267
"Mass TxV 90/0, 70%",8,asr_cancer_incidence,750.2419353678332
"Mass TxV 90/0, 70%",8,cancer_deaths,75605.2383302384
"Mass TxV 90/0, 70%",8,cancer_incidence,688.6046563982964
"Mass TxV 90/0, 70%",8,cancer_incidence_no_hiv,657.1363789439201
"Mass TxV 90/0, 70%",8,cancer_incidence_with_hiv,3633.566930294037
"Mass TxV 90/0, 70%",8,cancer_treatments,117653.831
"Mass TxV 90/0, 70%",8,cancers,80579.46359500971
"Mass TxV 90/0, 70%",8,cancers_no_hiv,76183.08695266166
"Mass TxV 90/0, 70%",8,cancers_with_hiv,3827.472588414176
"Mass TxV 90/0, 70%",8,dalys,1699381.0608747394
"Mass TxV 90/0, 70%",8,excisions,0.0
"Mass TxV 90/0, 70%",8,leeps,50933.6838
"Mass TxV 90/0, 70%",8,screens,7422318.5182
"Mass TxV 90/0, 70%",8,txvs,6462918.5444
"Mass TxV 90/0, 70%",8,vaccinations,13521254.831
"Mass TxV 90/0, 70%",8,yld,103200.97291842302
"Mass TxV 90/0, 70%",8,yll,1596180.0879563163
"Mass TxV 90/0, 70%",9,ablations,527804.0216
"Mass TxV 90/0, 70%",9,asr_cancer_incidence,721.9752038632602
"Mass TxV 90/0, 70%",9,cancer_deaths,69385.96754200236
"Mass TxV 90/0, 70%",9,cancer_incidence,631.0294550061226
"Mass TxV 90/0, 70%",9,cancer_incidence_no_hiv,594.4205256402493
"Mass TxV 90/0, 70%",9,cancer_incidence_with_hiv,4173.918039083481
"Mass TxV 90/0, 70%",9,cancer_treatments,79230.1748
"Mass TxV 90/0, 70%",9,cancers,69466.38872843784
"Mass TxV 90/0, 70%",9,cancers_no_hiv,64623.22587598118
"Mass TxV 90/0, 70%",9,cancers_with_hiv,4277.2378158604915
"Mass TxV 90/0, 70%",9,dalys,1218359.2407478082
"Mass TxV 90/0, 70%",9,excisions,0.0
"Mass TxV 90/0, 70%",9,leeps,28296.490999999998
"Mass TxV 90/0, 70%",9,screens,6230887.3182
"Mass TxV 90/0, 70%",9,txvs,6780137.1014
"Mass TxV 90/0, 70%",9,vaccinations,13571294.941399999
"Mass TxV 90/0, 70%",9,yld,82885.48667638112
"Mass TxV 90/0, 70%",9,yll,1135473.754071427
No interventions,0,ablations,0.0
No interventions,0,asr_cancer_incidence,1863.5731097241478
No interventions,0,cancer_deaths,217555.3143681789
No interventions,0,cancer_incidence,1932.2571077346802
No interventions,0,cancer_incidence_no_hiv,1894.0663166046143
No interventions,0,cancer_incidence_with_hiv,5972.408448934555
No interventions,0,cancer_treatments,0.0
No interventions,0,cancers,254999.01257823562
No interventions,0,cancers_no_hiv,247519.82217749007
No interventions,0,cancers_with_hiv,5912.477090213976
No interventions,0,dalys,6340941.6671540225
No interventions,0,excisions,0.0
No interventions,0,leeps,0.0
No interventions,0,screens,0.0
No interventions,0,txvs,0.0
No interventions,0,vaccinations,0.0
No interventions,0,yld,350240.2748291694
No interventions,0,yll,5990701.392324854
No interventions,1,ablations,0.0
No interventions,1,asr_cancer_incidence,2022.8125419240607
No interventions,1,cancer_deaths,233937.49166326807
No interventions,1,cancer_incidence,2086.9662642478943
No interventions,1,cancer_incidence_no_hiv,2035.0926871299744
No interventions,1,cancer_incidence_with_hiv,7246.441412687302
No interventions,1,cancer_treatments,0.0
No interventions,1,cancers,276799.22218217974
No interventions,1,cancers_no_hiv,267646.0727804131
No interventions,1,cancers_with_hiv,7589.416487259185
No interventions,1,dalys,7098842.698839575
No interventions,1,excisions,0.0
No interventions,1,leeps,0.0
No interventions,1,screens,0.0
No interventions,1,txvs,0.0
No interventions,1,vaccinations,0.0
No interventions,1,yld,383569.45762019046
No interventions,1,yll,6715273.241219385
No interventions,2,ablations,0.0
No interventions,2,asr_cancer_incidence,1865.2383218100774
No interventions,2,cancer_deaths,216369.83964496639
No interventions,2,cancer_incidence,1923.7148613929749
No interventions,2,cancer_incidence_no_hiv,1879.5016224384308
No interventions,2,cancer_incidence_with_hiv,6385.646397352219
No interventions,2,cancer_treatments,0.0
No interventions,2,cancers,255561.96394524392
No interventions,2,cancers_no_hiv,247537.69348641683
No interventions,2,cancers_with_hiv,6567.7642361219705
No interventions,2,dalys,6669679.417215964
No interventions,2,excisions,0.0
No interventions,2,leeps,0.0
No interventions,2,screens,0.0
No interventions,2,txvs,0.0
No interventions,2,vaccinations,0.0
No interventions,2,yld,352319.5633309355
No interventions,2,yll,6317359.8538850285
No interventions,3,ablations,0.0
No interventions,3,asr_cancer_incidence,2533.7959984199942
No interventions,3,cancer_deaths,295421.286633436
No interventions,3,cancer_incidence,2646.598545074463
No interventions,3,cancer_incidence_no_hiv,2588.02765083313
No interventions,3,cancer_incidence_with_hiv,8679.349545001984
No interventions,3,cancer_treatments,0.0
No interventions,3,cancers,353694.18039073306
No interventions,3,cancers_no_hiv,342667.5134946288
No interventions,3,cancers_with_hiv,8780.847635107666
No interventions,3,dalys,8953702.209546935
No interventions,3,excisions,0.0
No interventions,3,leeps,0.0
No interventions,3,screens,0.0
No interventions,3,txvs,0.0
No interventions,3,vaccinations,0.0
No interventions,3,yld,492043.1565171774
No interventions,3,yll,8461659.053029757
No interventions,4,ablations,0.0
No interventions,4,asr_cancer_incidence,2211.632931387299
No interventions,4,cancer_deaths,254987.09921798974
No interventions,4,cancer_incidence,2287.4575786590576
No interventions,4,cancer_incidence_no_hiv,2237.898305416107
No interventions,4,cancer_incidence_with_hiv,7651.292675971985
No interventions,4,cancer_treatments,0.0
No interventions,4,cancers,301753.74528389855
No interventions,4,cancers_no_hiv,292362.3126040053
No interventions,4,cancers_with_hiv,7482.187646703322
No interventions,4,dalys,7350466.106789972
No interventions,4,excisions,0.0
No interventions,4,leeps,0.0
No interventions,4,screens,0.0
No interventions,4,txvs,0.0
No interventions,4,vaccinations,0.0
No interventions,4,yld,416875.0897353638
No interventions,4,yll,6933591.017054608
No interventions,5,ablations,0.0
No interventions,5,asr_cancer_incidence,2703.057865075951
No interventions,5,cancer_deaths,315079.8990755216
No interventions,5,cancer_incidence,2791.8729796409607
No interventions,5,cancer_incidence_no_hiv,2734.4847478866577
No interventions,5,cancer_incidence_with_hiv,8915.057384729385
No interventions,5,cancer_treatments,0.0
No interventions,5,cancers,372375.8180889245
No interventions,5,cancers_no_hiv,361548.7177280119
No interventions,5,cancers_with_hiv,8643.833021320404
No interventions,5,dalys,10118079.852264015
No interventions,5,excisions,0.0
No interventions,5,leeps,0.0
No interventions,5,screens,0.0
No interventions,5,txvs,0.0
No interventions,5,vaccinations,0.0
